Title,Price,Rating,Link,Description
"Paladone Playstation Controller Icons Light with 3 Light Modes - Sound Reactive, Dynamic Phasing, and Standard Mode - Gaming Desk Accessories and Game Room Decor",18.99,4.7,https://www.amazon.com/Paladone-PP4140PS-Playstation-Icons-Light/dp/B079CBP6P9/ref=sr_1_36?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-36,"About this item Light the night: light up your bedroom with the symbols and icons from the hugely popular and fun PlayStation gaming system. The PlayStation icon light illuminates the dark with a soft colorful glow. Conversation starter: when hosting your next party or game night at your home, get everyone talking about your iconic, stylish PlayStation icons light. Instantly recognizable, everyone will want one! Modes: this light has 3 different light modes with standard lighting and special effect color phasing. It's music reactive, so you can turn up the sound. Use this novel decoration for a themed room. Perfect present: this instantly recognizable PlayStation icon light makes a great present for geeks and fans of the popular gaming system. Perfect as a unique stocking stuffer or birthday present. Specifications: USB or battery powered light, approx. 30cm (12”) wide x 10cm (4”) tall. (Usb cable included, 3 x AAA batteries not included). officially licensed product. › See more product details"
Razer DeathAdder Essential Gaming Mouse: 6400 DPI Optical Sensor - 5 Programmable Buttons - Mechanical Switches - Rubber Side Grips - Classic Black,24.99,4.4,https://www.amazon.com/Razer-DeathAdder-Essential-Gaming-Mouse/dp/B094PS5RZQ/ref=sr_1_37?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-37,"About this item HIGH-PRECISION 6,400 DPI OPTICAL SENSOR — Offers on-the-fly sensitivity adjustment through dedicated DPI buttons (reprogrammable) for gaming and creative work DURABLE MECHANICAL SWITCHES — Supports up to 10 million clicks, backed by a 2 year warranty RIDGED, RUBBERIZED SCROLL WHEEL FOR MAXIMUM ACCURACY — Small, tactile bumps increases grip and allows for more controlled scrolling in high-stakes gaming situations 5 PROGRAMMABLE BUTTONS — Allows for button remapping and assignment of complex macro functions through Razer Synapse #1 SELLING PC GAMING PERIPHERALS BRAND IN THE U.S. — Source — Circana, Retail Tracking Service, U.S., Dollar Sales, Gaming Designed Mice, Keyboards, and PC Headsets, Jan. 2019- Dec. 2023 combined › See more product details"
"Gaming Sock, Do Not Disturb I'm Gaming,Gaming Socks for Teen Boys Gamer with Glowing, Novelty Socks for Men Dad Father Women",6.99,4.5,https://www.amazon.com/Yurlyson-Wrahonbi-Gaming-Sock-Disturb/dp/B08YWXL2KS/ref=sr_1_39?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-39,Description not found
"Redragon S101 Gaming Keyboard, M601 Mouse, RGB Backlit Gaming Keyboard, Programmable Backlit Gaming Mouse, Value Combo Set [New Version]",39.99,4.5,https://www.amazon.com/Redragon-S101-Keyboard-Ergonomic-Programmable/dp/B00NLZUM36/ref=sr_1_40?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-40,"About this item 🌟PC GAMING KEYBOARD AND GAMING MOUSE COMBO: Includes Redragon RGB Backlit Computer Gaming Keyboard and RGB Backlit Gaming Mouse. ALL-IN-ONE PC GAMER VALUE KIT, Fantastic for Gamers (New Improved Version) 🌟RGB BACKLIT GAMING KEYBOARD; 7 different RGB Lighting modes & effects, 4 backlight brightness levels, adjustable breathing speed. The keycaps offer clear uniform backlighting WIN key can be disabled for gaming. The PC Gaming Keyboard has been ergonomically designed to be a superb typing tool for office work as well. The gaming Keyboard is built to withstand the average liquid spill. The integrated wristrest gives you the comfort you need for marathon gaming sessions 🌟MULTI MEDIA & ANTI GHOSTING; The Gaming Keyboard has 25 conflict-free (n-Key Rollover) 10 Dedicated Multimedia keys plus 12 additional FN+ Multimedia keys (Total 114 keys). Keys are quiet, designed for longevity, and durability delivering precise tactile feedback. Comes with a Full numeric keypad and a gold-plated corrosion-free USB connector for a reliable connection and ultimate Gaming performance 🌟WIRED PROGRAMABLE GAMING MOUSE; Ergonomic Redragon RED Backlit Gaming Mouse up to 3200 DPI (user adjustable 800/1600/2400/3200 DPI), 30G acceleration and Weight Tuning set. Total 6 Buttons of which 5 are programmable. The High-Precision Sensor delivers Pinpoint Accuracy while the Gaming Grade Micro Switches ensure longevity, greater durability, and extreme responsiveness, giving you an even greater edge over your competition 🌟PC GAMING KEYBOARD AND MOUSE COMPATIBILITY: Windows 10, Windows 8, Windows 7, Windows Vista, or Windows XP, Limited Mac OS keyboard support. Works well with all major computer brands and Gaming PCs › See more product details"
"MAONO Gaming USB Microphone, Noise Cancellation Condenser mic with Mute, Gain, Monitoring, Boom Arm for Streaming, Podcast, Twitch, YouTube, Discord, PC, Computer, PS4, PS5, Mac, GamerWave DGM20S",48.99,4.5,https://www.amazon.com/MAONO-Gaming-Microphone-Cancellation-DGM20S/dp/B0C46CS37H/ref=sr_1_42?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-42,"About this item MORE FOCUS AND CLARITY - This gaming microphone with one-click noise cancellation technology, which can effectively eliminate background noise. Whether it's multiplayer online games, cooperative games, or competitive games, the USB microphone can capture game players' voices clearly, thereby enhancing the collaboration and competitiveness of the game. Cardioid pickup focuses more on capturing sound from the mic front, providing better sound quality and accuracy for gaming streaming or voice CONTROLLABLE RGB LIGHTING - You can change the color of RGB lights to match your game streaming aesthetic. The computer microphone has 9 personalized RGB lighting modes, Soft and coordinated lighting effects make your gaming video or gaming live broadcast stand out from the crowd. Long-pressing the RGB button turns off the RGB lights, while a short press turn on the lights and adjusts the light color EASIER MULTIFUNCTION USE - One-click the mute button on top of the PC microphone to turn on mute mode, and you can easily control your game audio. Take control of your on-stream sound with the mic gain knob, you can check if your voice level is too high or too low and adjust accordingly. The zero-latency monitoring allows you to easily maintain professional sound quality with a gaming mic PLUG AND PLAY - The game streaming microphone is compatible with Windows PC computer laptop, Mac, and PS5/4. The gaming USB microphone is ready to capture it when inspiration strikes. Just plug the mic straight into your computer or laptop with the included USB and USB C cable, and you're all set to record or stream, right away, No drivers are required. (Note: Not compatible with XBOX) STURDY & FLEXIBLE ARM STAND - The easy-to-position metal arm stand adjusts to support a variety of setups, You can quickly pull the podcast microphone near your mouth when in use, or fold it away to save more space. The shock mount can further reduce game-induced machine noise and vibration, and the removable pop filter can reduce noise without blocking the gaming computer screen WHAT YOU GET - The USB gaming PC microphone set package includes, USB condenser microphone*1, Metal Boom arm stand*1, Shock mount*1, Pop filter*1, USB and USB C cable*1, Desktop Clamp*1, User's Manual*1 › See more product details"
"Acer Nitro KG241Y Sbiip 23.8” Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium Technology | 165Hz Refresh Rate | 1ms (VRB) | ZeroFrame Design | 1 x Display Port 1.2 & 2 x HDMI 2.0,Black",3.0,4.5,https://www.amazon.com/Acer-Monitor-FreeSync-Technology-ZeroFrame/dp/B0B6DFG1FQ/ref=sr_1_43?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-43,"About this item 23.8"" Full HD (1920 x 1080) Widescreen VA Monitor | AMD FreeSync Premium Technology Refresh Rate: 165Hz | Response Time: 1ms (VRB) | Pixel Pitch: 0.275mm | Color Saturation: NTSC 72% Zero-Frame Design | HDR Ready VESA mounting compliant (100 x 100mm) | Ergonomic Tilt: -5° to 15° Ports: 1 x Display Port 1.2 and 2 x HDMI 2.0 (HDMI Cable Included) Limited Warranty agreement applies; Support: https://www.acer.com/us-en/support/warranty/limited-warranty.html › See more product details"
"ASUS TUF A15 Gaming Laptop: 15.6” Full HD 144Hz Display, GeForce RTX 3050, AMD Ryzen 7 7435HS, 8GB DDR5 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11",607.0,,https://www.amazon.com/ASUS-TUF-A15-Gaming-Laptop/dp/B0DQ62MCLB/ref=sr_1_44?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-44,"About this item AMD Ryzen 7 7435HS Mobile Processor 3.1GHz (20MB Cache, up to 4.5 GHz, 8 cores, 16 Threads) NVIDIA GeForce RTX 3050 Laptop GPU 15.6"" Full HD (1920 x 1080) 16:9, 144Hz, Anti-glare, IPS Non-Touch Display 512GB PCIe 4.0 NVMe M.2 Solid State Drive; 8GB DDR5-4800 2x SO-DIMM; Max Capacity 32GB Backlit Chiclet Keyboard 1-Zone RGB; Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5.3; Windows 11 Home › See more product details"
LG 27GS60QC-B Ultragear Curved Gaming Monitor 27-Inch QHD (2560x1440) 180Hz 1ms 1000R AMD FreeSync HDR10 HDMIx2 DisplayPort Borderless Design Black Stabilizer DAS Crosshair FPS Counter - Black,3.0,4.6,https://www.amazon.com/LG-27GS60QC-B-DisplayPort-Borderless-Stabilizer/dp/B0D2FZS3JM/ref=sr_1_45?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-45,"About this item Ascend your game with the speed of UltraGear - Experience next-level QHD gaming performance. 180Hz Refresh Rate & 1ms GtG - Gear up for smooth gameplay at up to 180Hz refresh rate and 1ms GtG. The faster speed and smoother action lets you respond quickly to stay a step ahead of the competition. 1000R Curved Screen - This UltraGear monitor's dramatic and steep 1000R curve draws you in with game play by extending the periphery to feel like you're surround by the action. AMD FreeSync - AMD FreeSync equips gamers with a fluid, virtually tear-free gaming experience. With up to a 180Hz refresh rate at Full HD resolution and low latency gameplay, you'll never miss a frame of the action as you play at peak performance. Gamer-Centric Design - Lose yourself in the game with a three-side virtually borderless, ultra-thin design that optimizes space on your battlestation. With two HMDI ports and DisplayPort connectivity on a tilt adjustable display, game to your specs. 99% sRGB color gamut - Immerse yourself in a world of brilliant color from HDR10 that helps enhance picture quality and up to 99% sRGB color gamut expression to make games visually pop. Enhanced Gaming GUI - Choose from a variety of modes including Gamer, FPS or RTS to optimize display settings for the best view possible. Dynamic Action Sync - Respond to action as it happens with reduced input lag. Black Stabilizer - Black Stabilizer is your ally to attack or defend in dark scenes. FPS Counter - Your frames per second displayed for real-time data. Show more › See more product details"
"Corsair VOID RGB ELITE Wireless Gaming Headset - 7.1 Surround Sound - Discord Certified - iCUE Compatible - PC, Mac, PS5, PS4 - White",69.99,4.3,https://www.amazon.com/Corsair-Wireless-Premium-Headset-Surround/dp/B07XF2TGGK/ref=sr_1_47?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-47,"About this item Stunning Sound: Hear everything from the lightest footstep to the most thundering explosion thanks to premium, custom-tuned 50mm high-density neodymium audio drivers with an expanded frequency range of 20Hz-30,000Hz. Enduring Comfort: Breathable microfiber mesh fabric and plush memory foam earpads keep you comfortable even during long gaming sessions. Low-Latency 2.4GHz Wireless: Connect wirelessly to your PC or PS4* with the included USB adapter. Optimized Omnidirectional Microphone: Picks up your voice with exceptional clarity, with a flip-up mute function and a built-in LED mute indicator. Durable Construction with Aluminum Yokes: Built to last through years of gaming › See more product details"
"Logitech G305 LIGHTSPEED Wireless Gaming Mouse, Hero 12K Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Battery Life, On-Board Memory, PC/Mac - White",39.99,4.6,https://www.amazon.com/Logitech-LIGHTSPEED-Wireless-Gaming-Mouse/dp/B07CMS5Q6N/ref=sr_1_48?dib=eyJ2IjoiMSJ9.9mcadjYfGkCGNRSpf4OtmOtT6vZeuAykrxBJYpx3QYQnEzOJMvaoSji36PofYWZ-jQ6zrTDyMEO1lGzw2VHMnAYXhs7kelZLHtGqca8-TmaKNCiiYUzJ2eCPTcrfD7aoeKlBktQzrSlHXSz_ojAPkW5SATgIMrhK9_K5wXE3ahkri20fBJeo4lGRM7jbdvWBzaxKqWbtl-ZBu75MxgasKNhKQL7wVRupNSPhLXva2j0OWexiZzIi1qHTdJ4g_tUrdY4l-O-VBUhr9XXY55aybAGC1lwN-RK3Bf0UKuvtRu0Vn9-b6odNa9Sup557xInGcGY_0HGHvGyJeiNGMNKskPZYBC1kHE6eSnIg2xhBKv5UfzDpAakwGUdgapoiMm3hmavuYjvYESIHx-MG-BbT6wC2Eip2cVaLOUrXXp6oKFOnXSq05kt2f2rYhakXqucu.zcc2b-jDv5aTB3JshWR0WyRbbu9T9jldAPBtUqXMxO4&dib_tag=se&keywords=gaming&qid=1738000800&sr=8-48,"About this item HERO Gaming Sensor: Next-gen HERO mouse sensor delivers up to 10x the power efficiency over other gaming mice with exceptional accuracy and responsiveness thanks to 400 IPS precision and up to 12000 DPI sensitivity LIGHTSPEED Wireless: Ultra-fast LIGHTSPEED Wireless technology gives you a lag-free gaming experience. The G305 wireless gaming mouse delivers incredible responsiveness and reliability with a super-fast 1ms report rate for competition-level performance Ultra-Long Battery Life: The G305 wireless Logitech mouse boasts an incredible 250 hours of continuous gameplay on a single AA battery so you can play at peak performance without worrying about running out of power Lightweight design: Thanks to an efficient mechanical design, the G305 gaming mouse weighs in at only 99 grams for high manoeuvrability Portable Convenience: The durable, compact design with built-in USB receiver storage makes the G305 means you can take it with you. Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse › See more product details"
"CyberPowerPC Gamer Xtreme VR Gaming PC, Intel Core i5-13400F 2.5GHz, GeForce RTX 4060 8GB, 16GB DDR5, 1TB PCIe Gen4 SSD, WiFi Ready & Windows 11 Home (GXiVR8060A24)",899.99,4.4,https://www.amazon.com/CyberPowerPC-i5-13400F-GeForce-Windows-GXiVR8060A24/dp/B0DCMPRRFD/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Vcl_jVwa4EZtxVhO1eHARrCbTWr8Dx3Qrfko5eNeKldW6wD05J6DrEU1RatlxlyE6MLkwGcgTu4sli-20WEKB0DvEaSJ3VXI0OSmqlmWx8u7O1Kr4TQWm1EjD7jmlok3ZokYS3yj5WvrcnDRrdp1aMghMdZGjXxksYJfJ3fz-cmriSofCltaGcbeGZ3EcDRn7tEfcLNzRogYU5KBsAHuoNzxLxEjv6HOouAVH0mYe9bHfoRQDzlXCCpHtz4igwaxOEuztPJ_TlxPTViwe0Ty-9tzEKvwkjo7zzCKdGDOLwfH2M4SD9TIWm--B6pq0qtMteTFYQ1RzVKPvjXMxhRFr5M3CsJbhR7I9F1QXJHxOEJBMFz8s_aLNg_KefkhHry3Hmb5h2zjR3BHUwxH9gngK3z4SUklwcc1Dx9B9U-vCcchNJ7SaH3Hi_rLNfdZVRhQ.5tY8fpWcf4edFAhwoLOAXQ0uVftHvMkRItWVSfJsaCI&dib_tag=se&keywords=gaming&qid=1738335401&sr=8-1,"About this item System: Intel Core i5-13400F 2.5GHz 6+4 Cores | Intel B760 Chipset | 16GB DDR5 | 1TB PCIe Gen4 NVMe SSD | Windows 11 Home 64-bit Graphics: NVIDIA GeForce RTX 4060 8GB Graphics | 1x HDMI | 2x DisplayPort Connectivity: 5 x USB 3.1 | 4 x USB 2.0 | 1 x LAN 1G | WiFi 5 | Bluetooth 4.2 | 7.1 Channel Audio | Keyboard and Mouse Tempered Side Case Panel | Custom RGB Lighting 1 Year Parts & Labor Warranty, Free Lifetime Tech Support › See more product details"
"Acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 16GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-73B9",2.0,4.3,https://www.amazon.com/i7-13620H-Processor-GeForce-Display-ANV15-51-73B9/dp/B0CMRGBXM9/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Vcl_jVwa4EZtxVhO1eHARrCbTWr8Dx3Qrfko5eNeKldW6wD05J6DrEU1RatlxlyE6MLkwGcgTu4sli-20WEKB0DvEaSJ3VXI0OSmqlmWx8u7O1Kr4TQWm1EjD7jmlok3ZokYS3yj5WvrcnDRrdp1aMghMdZGjXxksYJfJ3fz-cmriSofCltaGcbeGZ3EcDRn7tEfcLNzRogYU5KBsAHuoNzxLxEjv6HOouAVH0mYe9bHfoRQDzlXCCpHtz4igwaxOEuztPJ_TlxPTViwe0Ty-9tzEKvwkjo7zzCKdGDOLwfH2M4SD9TIWm--B6pq0qtMteTFYQ1RzVKPvjXMxhRFr5M3CsJbhR7I9F1QXJHxOEJBMFz8s_aLNg_KefkhHry3Hmb5h2zjR3BHUwxH9gngK3z4SUklwcc1Dx9B9U-vCcchNJ7SaH3Hi_rLNfdZVRhQ.5tY8fpWcf4edFAhwoLOAXQ0uVftHvMkRItWVSfJsaCI&dib_tag=se&keywords=gaming&qid=1738335401&sr=8-2,"About this item Beyond Performance: Empower your gaming and creativity with the Nitro V 15, combining a 13th Gen Intel Core i7-13620H processor with the NVIDIA GeForce RTX 4050 Laptop GPU Picture-Perfect. Furiously Fast: See your digital conquests unfold in vibrant Full HD on a 15.6"" screen, perfectly timed at a quick 144Hz refresh rate and a wide 16:9 aspect ratio providing 82.64% screen-to-body ratio. Internal Specifications: 16GB DDR5 Memory (2 DDR5 Slots Total, Maximum 32GB); 512GB PCIe Gen 4 SSD (2 x PCIe M.2 Slots) Stay Connected: Your gaming sanctuary is wherever you are. On the couch? Settle in with fast and stable Wi-Fi 6. Gaming cafe? Get an edge online with Gigabit Ethernet. No matter your location, Nitro V 15 ensures you're always in the driver's seat. Thunderbolt 4: With the powerful Thunderbolt 4 port, you have the trifecta of power charging and data transfer with bidirectional movement and video display in one interface. Chilled to Perfection: Keep your cool amidst the fiercest gaming galaxies, thanks to Nitro V 15's innovative dual fans and effective exhaust system. Always Be Heard and Seen: Experience crystal clear communication with AI-powered Acer PurifiedView and PurifiedVoice noise reduction technology. You'll feel like you're in the command center of a spaceship, with pinpoint sound accuracy giving you the edge in your gaming skirmishes. No Limits with NitroSense: Channel your inner gaming strategist with the NitroSense utility app. Fine-tune your gaming setup to match your style, be it adjusting fan speeds for those heated battles or customizing lighting for immersive exploration Ports For All Your Accessories: 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C, Thunderbolt 4 & USB Charging, 1 - USB 3.2 Gen 2 Port (Featuring Power-off Charging), 2 - USB 3.2 Gen 1 ports, 1 - HDMI 2.1 Port with HDCP support, 1 - Headphone/Speaker/Line-out Jack, 1 - Ethernet (RJ-45), DC-in for AC adapter The Right Fit: 14.26"" W x 9.44"" D x 0.93/1.06"" H; 4.66 lbs.; One-Year International Travelers Limited Warranty (ITW) Show more › See more product details"
